customer_id,name,email,phone,gender,city,state,country,registration_date,customer_segment,tenure_days
C0715,Kabir Sanghvi,nchandran@example.net,8559821766,Male,Khammam,Telangana,India,2022-06-14,Premium,566
C0716,Jiya Baral,vardaniyakuruvilla@example.com,911730985034,Male,Hubballi,Karnataka,India,2021-06-27,Premium,918
C0717,Vidur Sarraf,darshit24@example.org,9389846908,Male,Dwarka,Delhi,India,2021-05-10,New,966
C0718,Keya Keer,neysa00@example.com,4350238503,Male,Jodhpur,Rajasthan,India,2022-10-05,New,453
C0719,Devansh Swaminathan,ghosedevansh@example.com,9187240107,Female,Kolkata,West Bengal,India,2021-03-31,New,1006
C0720,Nehmat Gill,tkhare@example.org,910038960870,Female,Nizamabad,Telangana,India,2021-10-10,Regular,813
C0721,Tiya Gulati,adahsarna@example.com,2171955356,Male,Ujjain,Madhya Pradesh,India,2022-06-20,Regular,560
C0722,Miraan D’Alia,rajaaayush@example.org,8900301027,Male,Jodhpur,Rajasthan,India,2021-06-01,Regular,944
C0723,Raunak Bains,stuvan93@example.com,919671114837,Male,Belagavi,Karnataka,India,2021-04-14,Regular,992
C0724,Madhup Kapadia,tejas84@example.net,918458810569,Female,Udaipur,Rajasthan,India,2022-01-28,Regular,703
C0725,Ranbir Baral,hirantrivedi@example.net,914831520377,Female,Pune,Maharashtra,India,2021-10-10,Regular,813
C0726,Akarsh Krish,deshmukhranbir@example.net,4104967066,Female,Nashik,Maharashtra,India,2021-12-06,Regular,756
C0727,Azad Choudhury,vaibhavchanda@example.net,8040850954,Male,Vadodara,Gujarat,India,2022-01-17,New,714
C0728,Tanya Atwal,samaira96@example.com,186487699,Female,Agra,Uttar Pradesh,India,2022-05-19,Premium,592
C0729,Ishaan Halder,psharma@example.org,914413845960,Male,Dwarka,Delhi,India,2021-11-04,Premium,788
C0730,Taran Desai,vardaniya90@example.org,9542770707,Female,Durgapur,West Bengal,India,2022-03-03,Regular,669
C0731,Taimur Khatri,yuvraj-balakrishnan@example.net,914985172444,Male,Janakpuri,Delhi,India,2021-08-05,Premium,879
C0732,Gokul Comar,hunarviswanathan@example.net,310287950,Female,Gandhinagar,Gujarat,India,2022-01-18,Premium,713
C0733,Biju Saxena,onkar05@example.net,935118718,Male,Mangaluru,Karnataka,India,2022-12-28,Regular,369
C0734,Miraan Chaudry,kaira56@example.org,6420595565,Male,Khammam,Telangana,India,2021-01-30,New,1066
C0735,Ritvik Rastogi,buchtushar@example.org,2901935889,Male,Pune,Maharashtra,India,2021-02-03,Regular,1062
C0736,Madhav Gulati,sahasamaira@example.org,1139898681,Female,Rohini,Delhi,India,2022-01-13,Premium,718
C0737,Mahika Keer,rdutt@example.org,4353537513,Female,Bengaluru,Karnataka,India,2021-09-05,New,848
C0738,Sana Wable,fgolla@example.com,8157937639,Female,Salem,Tamil Nadu,India,2022-08-24,Regular,495
C0739,Heer Das,lsandal@example.net,919445511668,Female,Madurai,Tamil Nadu,India,2022-12-07,New,390
C0740,Kashvi Kota,jivinvora@example.com,912164871206,Male,Jaipur,Rajasthan,India,2021-06-16,Premium,929
C0741,Prisha Chacko,bhattidrishya@example.net,6526834155,Male,Dwarka,Delhi,India,2022-11-25,New,402
C0742,Saira Bajaj,shankarsumer@example.com,7647229812,Female,Hyderabad,Telangana,India,2022-11-30,New,397
C0743,Kiara Rajagopalan,pari76@example.com,2894134750,Male,Tiruchirappalli,Tamil Nadu,India,2021-01-09,New,1087
C0744,Reyansh Edwin,wdutta@example.org,910368499515,Female,Varanasi,Uttar Pradesh,India,2022-01-21,Premium,710
C0745,Ivan Bhargava,raghav77@example.org,914491342138,Female,Kanpur,Uttar Pradesh,India,2022-04-23,New,618
C0746,Aniruddh Ram,wallahrishita@example.net,910705349678,Female,Bhopal,Madhya Pradesh,India,2021-01-08,Regular,1088
C0747,Amani Divan,sehgalrenee@example.org,6741241513,Female,Khammam,Telangana,India,2022-09-16,New,472
C0748,Shaan Brar,raghav78@example.net,915061853800,Male,Ahmedabad,Gujarat,India,2021-12-11,Premium,751
C0749,Hiran Raj,oviswanathan@example.net,914727274231,Female,Agra,Uttar Pradesh,India,2022-11-03,Regular,424
C0750,Aarav Kalla,korpalivana@example.net,912064969357,Female,Dwarka,Delhi,India,2022-06-14,Regular,566
C0751,Rohan Trivedi,riaansami@example.com,6958741314,Male,Jabalpur,Madhya Pradesh,India,2022-11-08,New,419
C0752,Alia Gaba,nitarakala@example.org,917515627796,Male,Nashik,Maharashtra,India,2021-10-30,New,793
C0753,Aniruddh Dhillon,dishani36@example.org,5456676640,Female,Kota,Rajasthan,India,2021-02-06,Regular,1059
C0754,Aradhya Seth,shayakravi@example.org,7639283199,Male,Howrah,West Bengal,India,2022-12-04,Regular,393
C0755,Hansh Ramakrishnan,senakarsh@example.com,915581083583,Female,Siliguri,West Bengal,India,2021-11-04,Premium,788
C0756,Heer Hora,riaansuresh@example.org,5638300081,Male,Lucknow,Uttar Pradesh,India,2022-04-28,New,613
C0757,Vritika Kibe,brarraunak@example.com,913304166241,Female,Warangal,Telangana,India,2022-11-28,Premium,399
C0758,Devansh Krishnan,aanne@example.net,9219639456,Male,Rohini,Delhi,India,2021-08-17,Regular,867
C0759,Romil Devan,gchaudhuri@example.com,9764613684,Female,Udaipur,Rajasthan,India,2022-01-16,New,715
C0760,Raunak Sarna,vaibhavanand@example.com,6581739063,Female,Ahmedabad,Gujarat,India,2022-04-27,New,614
C0761,Tushar Khare,routsahil@example.com,911182379312,Male,Surat,Gujarat,India,2022-05-28,New,583
C0762,Mannat Tripathi,ulal@example.net,910746452059,Female,Nizamabad,Telangana,India,2022-02-28,New,672
C0763,Aarush Desai,tanyamand@example.com,7535778811,Male,Coimbatore,Tamil Nadu,India,2021-12-17,Regular,745
C0764,Rati Barad,wbhatt@example.org,918123710672,Female,Madurai,Tamil Nadu,India,2021-07-04,Regular,911
C0765,Hiran Shere,aiyengar@example.com,916448595922,Female,Howrah,West Bengal,India,2021-11-17,Regular,775
C0766,Elakshi Sani,zainarana@example.net,8947735228,Male,Vadodara,Gujarat,India,2021-08-03,Regular,881
C0767,Aayush Dutt,jchakraborty@example.com,910433187510,Male,Indore,Madhya Pradesh,India,2022-05-17,Regular,594
C0768,Kimaya Brar,gillmyra@example.net,915034469459,Male,Tiruchirappalli,Tamil Nadu,India,2022-03-21,Regular,651
C0769,Onkar Mand,dhanukrajagopalan@example.org,913424912896,Female,Kota,Rajasthan,India,2022-01-28,New,703
C0770,Kashvi Som,zara97@example.org,910331922270,Male,Kolkata,West Bengal,India,2021-11-26,Regular,766
C0771,Dhanuk Wason,biswasdiya@example.com,7548138666,Male,Mumbai,Maharashtra,India,2022-10-04,Regular,454
C0772,Sumer Dugal,eva19@example.org,914268774186,Male,Durgapur,West Bengal,India,2021-05-13,New,963
C0773,Jayesh Arora,anahita56@example.org,8365203758,Female,Chennai,Tamil Nadu,India,2021-02-16,New,1049
C0774,Aarush Raj,shalv15@example.com,940476044,Female,Gandhinagar,Gujarat,India,2022-09-03,Regular,485
C0775,Kaira Tata,venkataramansaanvi@example.com,7727810509,Female,Madurai,Tamil Nadu,India,2022-05-17,New,594
C0776,Renee Shah,hanshbarman@example.com,910705184390,Male,Salem,Tamil Nadu,India,2021-01-20,New,1076
C0777,Pari Vala,rhea29@example.net,8066013824,Male,New Delhi,Delhi,India,2022-08-27,Regular,492
C0778,Jayant Kapadia,devimahika@example.org,8620448515,Male,Kolkata,West Bengal,India,2022-01-20,Premium,711
C0779,Jiya Toor,mandalanahi@example.org,911212590203,Female,Khammam,Telangana,India,2021-02-19,Regular,1046
C0780,Amira Baria,ryantoor@example.net,3240642429,Male,Bengaluru,Karnataka,India,2021-02-19,Regular,1046
C0781,Zain Chowdhury,purabwagle@example.org,914474175955,Female,Rajkot,Gujarat,India,2021-05-07,Regular,969
C0782,Mohanlal Sankar,armaantiwari@example.net,2893654358,Female,Coimbatore,Tamil Nadu,India,2022-12-13,Regular,384
C0783,Divij Kunda,pranaychopra@example.com,182727955,Male,Varanasi,Uttar Pradesh,India,2022-11-09,New,418
C0784,Nirvi Raja,edwinrati@example.org,5026755125,Female,Ujjain,Madhya Pradesh,India,2022-12-19,New,378
C0785,Ishaan Kaur,suhanaapte@example.com,7996673459,Male,Khammam,Telangana,India,2021-05-01,New,975
C0786,Anya Sane,cdoctor@example.org,1664969028,Male,Surat,Gujarat,India,2022-09-16,New,472
C0787,Rohan Wali,jiyasheth@example.org,915014257627,Female,Warangal,Telangana,India,2022-01-02,Regular,729
C0788,Nirvi Borah,jayantdora@example.com,912336132850,Female,Chennai,Tamil Nadu,India,2022-07-16,Regular,534
C0789,Indranil Gera,keerira@example.net,3767316252,Male,Vadodara,Gujarat,India,2021-08-29,New,855
C0790,Trisha Gade,pari69@example.com,1579039235,Male,Belagavi,Karnataka,India,2022-11-17,Regular,410
C0791,Shlok Krishna,ramaswamykismat@example.com,913273034615,Male,Hyderabad,Telangana,India,2021-04-14,Premium,992
C0792,Neysa Chana,sborra@example.com,7046226817,Male,Vadodara,Gujarat,India,2021-09-28,Regular,825
C0793,Shray Sankar,sagaryuvaan@example.org,915298670766,Male,Chennai,Tamil Nadu,India,2021-10-25,New,798
C0794,Romil Kala,seher19@example.com,5758512686,Female,Jaipur,Rajasthan,India,2021-04-08,Premium,998
C0795,Indrajit Aggarwal,rhea94@example.org,9760740177,Male,Pune,Maharashtra,India,2022-11-11,Regular,416
C0796,Badal Walia,ojas65@example.net,842456075,Female,Asansol,West Bengal,India,2022-09-29,New,459
C0797,Myra Badami,gokhalesana@example.org,6321812276,Male,Durgapur,West Bengal,India,2021-07-07,New,908
C0798,Shray Karnik,sanatara@example.net,7015502916,Female,Vadodara,Gujarat,India,2022-01-30,Regular,701
C0799,Shayak Ray,aarna60@example.org,4161394498,Female,Jodhpur,Rajasthan,India,2021-04-26,New,980
C0800,Rania Sura,groverkaira@example.com,916424809624,Male,Chennai,Tamil Nadu,India,2022-03-03,Premium,669
C0801,Aarush Jani,adviksrinivas@example.com,2447951330,Female,Jabalpur,Madhya Pradesh,India,2021-07-05,Regular,910
C0802,Madhup Balay,samiha97@example.net,9586780555,Female,Bhopal,Madhya Pradesh,India,2022-12-02,Premium,395
C0803,Ahana  Borra,vvarma@example.com,918264609178,Male,Rajkot,Gujarat,India,2021-04-26,Premium,980
C0804,Dharmajan Chawla,romil45@example.com,7029929596,Female,Mumbai,Maharashtra,India,2021-09-25,Regular,828
C0805,Tarini Apte,ivana73@example.com,2691163319,Male,Khammam,Telangana,India,2022-08-02,New,517
C0806,Jayesh Venkatesh,tiyasood@example.net,8653694551,Female,Khammam,Telangana,India,2022-12-06,Regular,391
C0807,Damini Loyal,zchowdhury@example.com,4722640857,Male,Jodhpur,Rajasthan,India,2022-05-09,New,602
C0808,Pihu Bawa,pmannan@example.com,6309329981,Female,Tiruchirappalli,Tamil Nadu,India,2022-09-20,New,468
C0809,Akarsh Gaba,ivanmane@example.net,1509688327,Male,Karimnagar,Telangana,India,2022-05-23,Premium,588
C0810,Samaira Vohra,jayantkeer@example.net,915241039773,Male,Vadodara,Gujarat,India,2021-09-04,New,849
C0811,Nakul Sunder,anahikrishna@example.net,919523710068,Female,Aurangabad,Maharashtra,India,2021-08-17,Regular,867
C0812,Veer Banik,tde@example.net,919807704605,Female,Jodhpur,Rajasthan,India,2021-03-22,Regular,1015
C0813,Saanvi Kumer,ykala@example.org,912491256523,Female,Hubballi,Karnataka,India,2022-04-03,New,638
C0814,Lakshay Deo,galanayantara@example.net,917734547574,Female,Mumbai,Maharashtra,India,2022-02-18,Regular,682
C0815,Kimaya Badami,hunarlal@example.com,913595442947,Male,Belagavi,Karnataka,India,2022-09-26,Regular,462
C0816,Pari Din,shanayaswaminathan@example.net,912946430394,Male,Vadodara,Gujarat,India,2022-01-08,Premium,723
C0817,Keya Ahuja,tejas88@example.com,9252985856,Male,Vadodara,Gujarat,India,2022-07-28,Regular,522
C0818,Neelofar Chad,echahal@example.com,911534332491,Female,Asansol,West Bengal,India,2021-04-27,New,979
C0819,Taimur Krish,omane@example.org,8335061581,Male,Nagpur,Maharashtra,India,2021-12-30,Premium,732
C0820,Ishita Loke,surbhavin@example.com,8334233720,Female,Khammam,Telangana,India,2022-01-18,Regular,713
C0821,Ishita Dewan,sharafkanav@example.net,912840333997,Male,Salem,Tamil Nadu,India,2021-05-24,Premium,952
C0822,Divyansh Loyal,duttavritika@example.net,913717173189,Female,Mangaluru,Karnataka,India,2022-09-18,New,470
C0823,Kismat Kohli,jiya09@example.com,917399704694,Male,Jodhpur,Rajasthan,India,2022-04-14,Premium,627
C0824,Mohanlal Chakrabarti,dishani78@example.com,4483548847,Male,Kolkata,West Bengal,India,2022-03-01,New,671
C0825,Tanya Chand,uaggarwal@example.net,7221641758,Male,Rajkot,Gujarat,India,2022-11-06,Regular,421
C0826,Kartik Sood,singhmehul@example.org,8458714939,Male,Ahmedabad,Gujarat,India,2022-06-28,Regular,552
C0827,Samarth Brar,tiyahora@example.org,919258796434,Female,Jabalpur,Madhya Pradesh,India,2022-06-05,Regular,575
C0828,Romil Goyal,ryanganesan@example.net,5746966060,Male,Indore,Madhya Pradesh,India,2021-05-12,New,964
C0829,Sumer Roy,amanisinha@example.com,913344505665,Female,Karimnagar,Telangana,India,2022-03-05,Premium,667
C0830,Yasmin Chokshi,rvarty@example.org,913257970673,Male,Varanasi,Uttar Pradesh,India,2021-12-18,Premium,744
C0831,Mahika Raj,gbalan@example.org,5485741721,Female,Coimbatore,Tamil Nadu,India,2022-02-27,Regular,673
C0832,Urvi Sha,jtella@example.org,4938173598,Female,Nizamabad,Telangana,India,2022-12-30,Regular,367
C0833,Ivana Lanka,prisha02@example.org,5573257375,Male,Dwarka,Delhi,India,2022-10-02,Regular,456
C0834,Kiaan Sandhu,onkar90@example.org,916667080850,Female,Coimbatore,Tamil Nadu,India,2022-05-31,Regular,580
C0835,Arhaan Krishnan,vritika87@example.com,5119181828,Female,Mangaluru,Karnataka,India,2022-07-30,Regular,520
C0836,Kaira Kaur,suhanabansal@example.net,4772512957,Female,Nizamabad,Telangana,India,2022-03-09,Premium,663
C0837,Akarsh Iyer,aarush96@example.org,913562439587,Male,Nashik,Maharashtra,India,2021-05-29,New,947
C0838,Trisha Tara,saanvi92@example.org,913421089028,Male,Rohini,Delhi,India,2021-06-14,Premium,931
C0839,Darshit Gade,manikya33@example.com,916433502716,Female,Chennai,Tamil Nadu,India,2022-12-09,Regular,388
C0840,Ahana  Vig,vaibhavbakshi@example.com,6336911289,Male,Hyderabad,Telangana,India,2022-01-03,Premium,728
C0841,Ishaan Shukla,fatehkonda@example.net,5563318574,Male,Ujjain,Madhya Pradesh,India,2021-08-18,Regular,866
C0842,Amani Anand,guptazaina@example.com,1554164316,Female,Saket,Delhi,India,2022-12-14,New,383
C0843,Advik Devan,azad23@example.org,282270093,Male,Kota,Rajasthan,India,2022-03-03,Premium,669
C0844,Umang Ranganathan,ktata@example.com,912822512073,Female,Hyderabad,Telangana,India,2021-01-14,Regular,1082
C0845,Yuvaan Rattan,prerak95@example.org,915070260869,Male,Jabalpur,Madhya Pradesh,India,2021-08-19,Premium,865
C0846,Indranil Bedi,ghoshmamooty@example.org,1177687290,Female,Ujjain,Madhya Pradesh,India,2022-09-10,New,478
C0847,Anika Keer,gokul58@example.com,1779323822,Male,Varanasi,Uttar Pradesh,India,2021-07-01,Premium,914
C0848,Nirvi Barman,sekhonyuvaan@example.com,1334245798,Male,Coimbatore,Tamil Nadu,India,2022-06-11,New,569
C0849,Tara Yogi,shaankakar@example.com,2906032020,Male,Udaipur,Rajasthan,India,2022-07-24,New,526
C0850,Ishaan Issac,aayush97@example.com,3967379487,Male,Gwalior,Madhya Pradesh,India,2021-01-06,New,1090
C0851,Shanaya Dey,shayak24@example.com,8715841560,Male,Pune,Maharashtra,India,2021-11-27,Regular,765
C0852,Divit Comar,hthakkar@example.org,4254768182,Female,Gandhinagar,Gujarat,India,2022-07-18,New,532
C0853,Diya Chatterjee,pihuchoudhry@example.org,915892988085,Female,Warangal,Telangana,India,2021-07-08,Regular,907
C0854,Rania Lanka,umangbuch@example.org,2932896340,Male,Ajmer,Rajasthan,India,2022-07-04,Regular,546
C0855,Ritvik Hayer,ewarrior@example.com,2401484399,Female,Dwarka,Delhi,India,2022-11-11,New,416
C0856,Biju Shroff,jboase@example.com,913626693351,Female,Kanpur,Uttar Pradesh,India,2022-09-26,Regular,462
C0857,Raghav Boase,ubhatia@example.net,2372450184,Male,Mangaluru,Karnataka,India,2022-04-02,New,639
C0858,Trisha Ratti,qdalia@example.com,1897215406,Male,Nagpur,Maharashtra,India,2022-01-26,Premium,705
C0859,Faiyaz Rattan,lkala@example.org,7438119953,Male,Udaipur,Rajasthan,India,2022-07-08,Regular,542
C0860,Rati Kalita,obalakrishnan@example.org,4485645101,Male,Nizamabad,Telangana,India,2022-06-11,Premium,569
C0861,Nirvaan Master,lchoudhry@example.com,4178996986,Female,Ahmedabad,Gujarat,India,2021-10-31,Premium,792
C0862,Lavanya Bhagat,manidivit@example.org,915996605779,Male,Siliguri,West Bengal,India,2021-03-26,Premium,1011
C0863,Yakshit Talwar,bsami@example.org,2051460745,Male,Khammam,Telangana,India,2021-01-08,Regular,1088
C0864,Sumer Dash,alia05@example.com,4238856527,Male,Janakpuri,Delhi,India,2021-04-17,New,989
C0865,Shamik Goda,samarthakkar@example.com,911659726347,Female,Mysuru,Karnataka,India,2021-01-25,Regular,1071
C0866,Shayak Swaminathan,xwason@example.org,915013948848,Female,Mumbai,Maharashtra,India,2021-03-17,New,1020
C0867,Vivaan Ranganathan,chaudharydivij@example.org,9642585626,Female,Hyderabad,Telangana,India,2022-08-12,Premium,507
C0868,Sara Tandon,mannat91@example.com,917038240733,Female,Kota,Rajasthan,India,2022-04-07,Regular,634
C0869,Mamooty Kannan,hunarahuja@example.com,910977688936,Female,Kolkata,West Bengal,India,2022-02-03,Regular,697
C0870,Ela Mannan,kratti@example.com,4546553585,Male,Bhopal,Madhya Pradesh,India,2022-08-23,New,496
C0871,Rania Bhavsar,rati38@example.net,911878519358,Male,Siliguri,West Bengal,India,2021-04-19,New,987
C0872,Anahita Desai,karpemiraya@example.com,9612087805,Female,Bhopal,Madhya Pradesh,India,2021-10-16,Regular,807
C0873,Renee Borah,sanghvisumer@example.org,4940976263,Female,Kota,Rajasthan,India,2022-11-08,New,419
C0874,Sahil Luthra,shalv39@example.net,2895090591,Male,Warangal,Telangana,India,2021-05-20,Regular,956
C0875,Mannat Balay,ksethi@example.net,913922071511,Female,Madurai,Tamil Nadu,India,2022-11-25,Premium,402
C0876,Kaira Sarma,aswaminathan@example.com,7252145264,Female,Aurangabad,Maharashtra,India,2022-07-23,New,527
C0877,Divij Chanda,yakshit33@example.com,1571840908,Male,Aurangabad,Maharashtra,India,2022-09-03,New,485
C0878,Pihu Grover,chadaarav@example.net,910564099512,Male,Kanpur,Uttar Pradesh,India,2021-12-19,New,743
C0879,Myra Rao,ichand@example.org,1295927282,Male,Coimbatore,Tamil Nadu,India,2021-08-15,Regular,869
C0880,Aniruddh Rastogi,luthrayashvi@example.org,4152982173,Female,New Delhi,Delhi,India,2021-07-05,Regular,910
C0881,Manjari Ganguly,jsahni@example.com,1815352373,Male,Karimnagar,Telangana,India,2022-10-23,Regular,435
C0882,Arnav Gola,khatrizoya@example.net,9181589988,Female,Mangaluru,Karnataka,India,2021-04-11,New,995
C0883,Tanya Mahajan,raunakdyal@example.org,3466661707,Female,Durgapur,West Bengal,India,2021-05-12,Regular,964
C0884,Samarth Mand,yramaswamy@example.com,4080314998,Male,Mangaluru,Karnataka,India,2022-09-27,New,461
C0885,Nayantara Dugar,lokeaniruddh@example.org,6358068828,Male,Asansol,West Bengal,India,2022-04-07,New,634
C0886,Pihu Sarkar,chhabradivyansh@example.com,913513739900,Female,Indore,Madhya Pradesh,India,2022-08-03,Regular,516
C0887,Lagan Yogi,dhillonaarush@example.org,5263560229,Female,Jodhpur,Rajasthan,India,2021-01-05,New,1091
C0888,Misha Sami,aarna94@example.org,4606664374,Male,Udaipur,Rajasthan,India,2022-01-04,New,727
C0889,Mishti Saraf,sbail@example.com,913111271285,Female,Rajkot,Gujarat,India,2022-04-02,New,639
C0890,Seher Dave,idhar@example.com,9411631873,Female,Gandhinagar,Gujarat,India,2021-04-22,New,984
C0891,Ela Badami,gkhatri@example.org,910621136957,Male,Kanpur,Uttar Pradesh,India,2022-07-06,New,544
C0892,Ahana  Raju,sainidamini@example.org,915090254257,Male,Bengaluru,Karnataka,India,2022-06-04,Regular,576
C0893,Nayantara Bala,jgupta@example.com,1323570713,Female,Indore,Madhya Pradesh,India,2021-02-07,Regular,1058
C0894,Ivana Buch,iradutt@example.org,911688092550,Female,Madurai,Tamil Nadu,India,2022-02-06,New,694
C0895,Ehsaan Sani,aarushhalder@example.org,691309810,Female,Salem,Tamil Nadu,India,2022-05-29,Regular,582
C0896,Kaira Roy,rdhaliwal@example.net,7379457727,Female,Siliguri,West Bengal,India,2021-01-11,Regular,1085
C0897,Mamooty Bora,navya26@example.com,915064207683,Male,Warangal,Telangana,India,2022-04-02,New,639
C0898,Gokul Trivedi,lakshay66@example.com,7767555628,Male,Vadodara,Gujarat,India,2021-02-11,New,1054
C0899,Nirvaan Chopra,jiyachatterjee@example.net,9578654362,Female,New Delhi,Delhi,India,2021-09-28,New,825
C0900,Emir Madan,xdoctor@example.net,335826862,Male,Saket,Delhi,India,2022-01-05,New,726
C0901,Anay Saran,veermander@example.net,914926932657,Female,Mumbai,Maharashtra,India,2022-10-27,New,431
C0902,Seher Bhattacharyya,ndugar@example.net,111000515,Female,Noida,Uttar Pradesh,India,2022-07-12,Regular,538
C0903,Krish Sharaf,lakshitdube@example.org,9597752441,Female,Udaipur,Rajasthan,India,2022-08-25,Regular,494
C0904,Indrajit Bumb,ibhargava@example.net,2887431271,Male,Nizamabad,Telangana,India,2022-01-21,Premium,710
C0905,Himmat Wable,ykhalsa@example.com,910957992707,Male,Karimnagar,Telangana,India,2021-12-28,Premium,734
C0906,Shayak Basak,darshit22@example.net,6213541597,Female,Rajkot,Gujarat,India,2022-09-11,New,477
C0907,Misha Walla,xchad@example.com,918480752034,Male,Surat,Gujarat,India,2021-08-24,New,860
C0908,Alia Kalita,arnav47@example.net,915802909046,Female,Dwarka,Delhi,India,2021-07-11,New,904
C0909,Anaya Gupta,sbadami@example.net,6558665254,Male,Janakpuri,Delhi,India,2021-12-05,Regular,757
C0910,Ayesha Dhaliwal,dharmajan71@example.net,8102131251,Female,Rajkot,Gujarat,India,2021-08-04,Regular,880
C0911,Kaira Suresh,vanyabassi@example.org,910591297519,Female,Pune,Maharashtra,India,2021-02-14,New,1051
C0912,Bhavin Sarraf,krishsharma@example.org,911106330165,Male,Tiruchirappalli,Tamil Nadu,India,2021-02-10,Premium,1055
C0913,Anika Taneja,rheakota@example.net,2749072801,Male,Pune,Maharashtra,India,2021-09-22,Premium,831
C0914,Kiaan Deep,hrishitamani@example.org,1132532694,Female,Ujjain,Madhya Pradesh,India,2022-10-15,New,443
C0915,Dishani Reddy,madhav64@example.com,3804421017,Female,Mysuru,Karnataka,India,2022-04-05,Regular,636
C0916,Sana Balan,rbaral@example.net,159591945,Female,Surat,Gujarat,India,2021-08-13,Premium,871
C0917,Taimur Sharaf,fgoyal@example.com,5833920567,Male,Indore,Madhya Pradesh,India,2022-10-01,Regular,457
C0918,Shaan Sunder,dkata@example.com,912660256265,Female,Madurai,Tamil Nadu,India,2022-04-10,Regular,631
C0919,Adira Sule,indrajitrajagopalan@example.org,911067245307,Male,Janakpuri,Delhi,India,2022-01-30,New,701
C0920,Indranil Doshi,manikya37@example.net,7662705115,Male,Saket,Delhi,India,2022-06-01,Regular,579
C0921,Mahika Dhillon,miraanlad@example.com,916704254969,Male,Bhopal,Madhya Pradesh,India,2021-07-01,Regular,914
C0922,Kismat Bhattacharyya,shlok52@example.com,7107563353,Male,Khammam,Telangana,India,2021-05-01,New,975
C0923,Myra Yohannan,rsrivastava@example.net,9532593993,Male,Ujjain,Madhya Pradesh,India,2021-01-02,Premium,1094
C0924,Ayesha Manda,bwalia@example.com,1629518779,Female,Karimnagar,Telangana,India,2022-01-15,Premium,716
C0925,Darshit Kar,msood@example.com,2507330559,Female,Janakpuri,Delhi,India,2022-01-26,New,705
C0926,Jhanvi Bora,samar75@example.net,3399140388,Male,Jodhpur,Rajasthan,India,2021-09-18,Regular,835
C0927,Nishith Subramanian,skakar@example.org,4324006157,Male,Mangaluru,Karnataka,India,2022-09-05,Premium,483
C0928,Alia Rattan,kmall@example.net,5147439742,Female,Kanpur,Uttar Pradesh,India,2021-01-06,Regular,1090
C0929,Samarth Anand,balshaan@example.net,5256806562,Male,Ujjain,Madhya Pradesh,India,2021-05-01,Regular,975
C0930,Manjari Toor,routraunak@example.com,9080271122,Female,Rohini,Delhi,India,2022-02-23,New,677
C0931,Elakshi Bumb,divijshroff@example.com,5165176808,Male,Ajmer,Rajasthan,India,2021-09-17,New,836
C0932,Nayantara Subramanian,jsaran@example.net,913721433080,Female,Gwalior,Madhya Pradesh,India,2022-09-19,New,469
C0933,Nayantara Upadhyay,anvibail@example.org,913228556608,Female,Janakpuri,Delhi,India,2022-07-20,Regular,530
C0934,Bhamini Arora,emaharaj@example.org,919033970519,Female,Madurai,Tamil Nadu,India,2022-07-27,Regular,523
C0935,Diya Yogi,vivaancherian@example.org,944858623,Female,Noida,Uttar Pradesh,India,2021-12-19,Regular,743
C0936,Shamik Chaudhari,pranay61@example.net,7079863210,Female,Chennai,Tamil Nadu,India,2021-08-24,Regular,860
C0937,Zaina Bera,krishsibal@example.net,4394570394,Male,Mysuru,Karnataka,India,2022-06-05,Regular,575
C0938,Diya Arora,abram32@example.com,917657692778,Female,Khammam,Telangana,India,2022-12-15,Regular,382
C0939,Yashvi Sama,dhanukrandhawa@example.org,910900404769,Male,Salem,Tamil Nadu,India,2022-10-14,New,444
C0940,Divit Bala,madhav36@example.net,1460401424,Male,Salem,Tamil Nadu,India,2022-09-07,Regular,481
C0941,Yasmin Chaudry,ravishanaya@example.net,917201137984,Male,Kanpur,Uttar Pradesh,India,2022-01-15,New,716
C0942,Akarsh Sarna,ubalay@example.net,913166007676,Male,Kota,Rajasthan,India,2022-09-21,Regular,467
C0943,Abram Mani,sahachirag@example.com,4734043370,Female,Bhopal,Madhya Pradesh,India,2021-06-29,Regular,916
C0944,Jivika Tiwari,smammen@example.com,910451957782,Female,Pune,Maharashtra,India,2022-11-04,Premium,423
C0945,Nirvi Yohannan,samaira88@example.org,5629657542,Female,New Delhi,Delhi,India,2022-09-06,Regular,482
C0946,Pari Madan,bgole@example.org,4255778205,Male,Indore,Madhya Pradesh,India,2022-11-22,New,405
C0947,Kismat Garde,yasminmangat@example.org,916161880819,Male,Pune,Maharashtra,India,2021-03-30,Premium,1007
C0948,Onkar Maharaj,sehercomar@example.net,5715586863,Female,Asansol,West Bengal,India,2022-02-20,Regular,680
C0949,Siya Jani,chowdhurynavya@example.net,2308172143,Male,Bengaluru,Karnataka,India,2022-07-17,New,533
C0950,Romil Tella,hrishitaray@example.org,910004132114,Female,Durgapur,West Bengal,India,2021-08-20,Regular,864
C0951,Fateh Kakar,nitara60@example.net,4565346997,Male,Rajkot,Gujarat,India,2022-08-12,New,507
C0952,Parinaaz Korpal,krishsamar@example.com,914768169957,Male,Ajmer,Rajasthan,India,2021-04-20,Regular,986
C0953,Vaibhav Bahl,fsibal@example.com,8113176539,Female,Kolkata,West Bengal,India,2022-06-10,Premium,570
C0954,Arhaan Edwin,ishita73@example.net,1029087182,Female,Rajkot,Gujarat,India,2022-07-31,Regular,519
